# x, y, theta, v_l, v_r
644.33, 2143.27, 1.573, 100.00, 100.00
644.33, 2144.27, 1.573, 100.00, 100.00
644.32, 2145.27, 1.573, 100.00, 100.00
644.32, 2146.27, 1.573, 100.00, 100.00
644.32, 2147.27, 1.573, 100.00, 100.00
644.32, 2148.27, 1.573, 100.00, 100.00
644.31, 2149.27, 1.573, 100.00, 100.00
644.31, 2150.27, 1.573, 100.00, 100.00
644.31, 2151.27, 1.573, 100.00, 100.00
644.31, 2152.27, 1.573, 100.00, 100.00
644.30, 2153.27, 1.573, 100.00, 100.00
644.30, 2154.27, 1.573, 100.00, 100.00
644.30, 2155.27, 1.573, 100.00, 100.00
644.29, 2156.27, 1.573, 100.00, 100.00
644.29, 2157.27, 1.573, 100.00, 100.00
644.29, 2158.27, 1.573, 100.00, 100.00
644.29, 2159.27, 1.573, 100.00, 100.00
644.28, 2160.27, 1.573, 100.00, 100.00
644.28, 2161.27, 1.573, 100.00, 100.00
644.28, 2162.27, 1.573, 100.00, 100.00
644.28, 2163.27, 1.573, 100.00, 100.00
644.27, 2164.27, 1.573, 100.00, 100.00
644.27, 2165.27, 1.573, 100.00, 100.00
644.27, 2166.27, 1.573, 100.00, 100.00
644.27, 2167.27, 1.573, 100.00, 100.00
644.26, 2168.27, 1.573, 100.00, 100.00
644.26, 2169.27, 1.573, 100.00, 100.00
644.26, 2170.27, 1.573, 100.00, 100.00
644.26, 2171.27, 1.573, 100.00, 100.00
644.25, 2172.27, 1.573, 100.00, 100.00
644.25, 2173.27, 1.573, 100.00, 100.00
644.25, 2174.27, 1.573, 100.00, 100.00
644.25, 2175.27, 1.573, 100.00, 100.00
644.24, 2176.27, 1.573, 100.00, 100.00
644.24, 2177.27, 1.573, 100.00, 100.00
644.24, 2178.27, 1.573, 100.00, 100.00
644.24, 2179.27, 1.573, 100.00, 100.00
644.23, 2180.27, 1.573, 100.00, 100.00
644.23, 2181.27, 1.573, 100.00, 100.00
644.23, 2182.27, 1.573, 100.00, 100.00
644.23, 2183.27, 1.573, 100.00, 100.00
644.22, 2184.27, 1.573, 100.00, 100.00
644.22, 2185.27, 1.573, 100.00, 100.00
644.22, 2186.27, 1.573, 100.00, 100.00
644.22, 2187.27, 1.573, 100.00, 100.00
644.21, 2188.27, 1.573, 100.00, 100.00
644.21, 2189.27, 1.573, 100.00, 100.00
644.21, 2190.27, 1.573, 100.00, 100.00
644.21, 2191.27, 1.573, 100.00, 100.00
644.20, 2192.27, 1.573, 100.00, 100.00
644.20, 2193.27, 1.573, 100.00, 100.00
644.20, 2194.27, 1.573, 100.00, 100.00
644.20, 2195.27, 1.573, 100.00, 100.00
644.19, 2196.27, 1.573, 100.00, 100.00
644.19, 2197.27, 1.573, 100.00, 100.00
644.19, 2198.27, 1.573, 100.00, 100.00
644.19, 2199.27, 1.573, 100.00, 100.00
644.18, 2200.27, 1.573, 100.00, 100.00
644.18, 2201.27, 1.573, 100.00, 100.00
644.18, 2202.27, 1.573, 100.00, 100.00
644.18, 2203.27, 1.573, 100.00, 100.00
644.17, 2204.27, 1.573, 100.00, 100.00
644.17, 2205.27, 1.573, 100.00, 100.00
644.17, 2206.27, 1.573, 100.00, 100.00
644.17, 2207.27, 1.573, 100.00, 100.00
644.16, 2208.27, 1.573, 100.00, 100.00
644.16, 2209.27, 1.573, 100.00, 100.00
644.16, 2210.27, 1.573, 100.00, 100.00
644.16, 2211.27, 1.573, 100.00, 100.00
644.15, 2212.27, 1.573, 100.00, 100.00
644.15, 2213.27, 1.573, 100.00, 100.00
644.15, 2214.27, 1.573, 100.00, 100.00
644.15, 2215.27, 1.573, 100.00, 100.00
644.14, 2216.27, 1.573, 100.00, 100.00
644.14, 2217.27, 1.573, 100.00, 100.00
644.14, 2218.27, 1.573, 100.00, 100.00
644.14, 2219.27, 1.573, 100.00, 100.00
644.13, 2220.27, 1.573, 100.00, 100.00
644.13, 2221.27, 1.573, 100.00, 100.00
644.13, 2222.27, 1.573, 100.00, 100.00
644.13, 2223.27, 1.573, 100.00, 100.00
644.12, 2224.27, 1.573, 100.00, 100.00
644.12, 2225.27, 1.573, 100.00, 100.00
644.12, 2226.27, 1.573, 100.00, 100.00
644.12, 2227.27, 1.573, 100.00, 100.00
644.11, 2228.27, 1.573, 100.00, 100.00
644.11, 2229.27, 1.573, 100.00, 100.00
644.11, 2230.27, 1.573, 100.00, 100.00
644.11, 2231.27, 1.573, 100.00, 100.00
644.10, 2232.27, 1.573, 100.00, 100.00
644.10, 2233.27, 1.573, 100.00, 100.00
644.10, 2234.27, 1.573, 100.00, 100.00
644.09, 2235.27, 1.573, 100.00, 100.00
644.09, 2236.27, 1.573, 100.00, 100.00
644.09, 2237.27, 1.573, 100.00, 100.00
644.09, 2238.27, 1.573, 100.00, 100.00
644.08, 2239.27, 1.573, 100.00, 100.00
644.08, 2240.27, 1.573, 100.00, 100.00
644.08, 2241.27, 1.573, 100.00, 100.00
644.08, 2242.27, 1.573, 100.00, 100.00
644.07, 2243.27, 1.573, 100.00, 100.00
644.07, 2244.27, 1.573, 100.00, 100.00
644.07, 2245.27, 1.573, 100.00, 100.00
644.07, 2246.27, 1.573, 100.00, 100.00
644.06, 2247.27, 1.573, 100.00, 100.00
644.06, 2248.27, 1.573, 100.00, 100.00
644.06, 2249.27, 1.573, 100.00, 100.00
644.06, 2250.27, 1.573, 100.00, 100.00
644.05, 2251.27, 1.573, 100.00, 100.00
644.05, 2252.27, 1.573, 100.00, 100.00
644.05, 2253.27, 1.573, 100.00, 100.00
644.05, 2254.27, 1.573, 100.00, 100.00
644.04, 2255.27, 1.573, 100.00, 100.00
644.04, 2256.27, 1.573, 100.00, 100.00
644.04, 2257.27, 1.573, 100.00, 100.00
644.04, 2258.27, 1.573, 100.00, 100.00
644.03, 2259.27, 1.573, 100.00, 100.00
644.03, 2260.27, 1.573, 100.00, 100.00
644.03, 2261.27, 1.573, 100.00, 100.00
644.03, 2262.27, 1.573, 100.00, 100.00
644.02, 2263.27, 1.573, 100.00, 100.00
644.02, 2264.27, 1.573, 100.00, 100.00
644.02, 2265.27, 1.573, 100.00, 100.00
644.02, 2266.27, 1.573, 100.00, 100.00
644.01, 2267.27, 1.573, 100.00, 100.00
644.01, 2268.27, 1.573, 100.00, 100.00
644.01, 2269.27, 1.573, 100.00, 100.00
644.01, 2270.27, 1.573, 100.00, 100.00
644.00, 2271.27, 1.573, 100.00, 100.00
644.00, 2272.27, 1.573, 100.00, 100.00
644.00, 2273.27, 1.573, 100.00, 100.00
644.00, 2274.27, 1.573, 100.00, 100.00
643.99, 2275.27, 1.573, 100.00, 100.00
643.99, 2276.27, 1.573, 100.00, 100.00
643.99, 2277.27, 1.573, 100.00, 100.00
643.99, 2278.27, 1.573, 100.00, 100.00
643.98, 2279.27, 1.573, 100.00, 100.00
643.98, 2280.27, 1.573, 100.00, 100.00
643.98, 2281.27, 1.573, 100.00, 100.00
643.98, 2282.27, 1.573, 100.00, 100.00
643.97, 2283.27, 1.573, 100.00, 100.00
643.97, 2284.27, 1.573, 100.00, 100.00
643.97, 2285.27, 1.573, 100.00, 100.00
643.97, 2286.27, 1.573, 100.00, 100.00
643.96, 2287.27, 1.573, 100.00, 100.00
643.96, 2288.27, 1.573, 100.00, 100.00
643.96, 2289.27, 1.573, 100.00, 100.00
643.96, 2290.27, 1.573, 100.00, 100.00
643.95, 2291.27, 1.573, 100.00, 100.00
643.95, 2292.27, 1.573, 100.00, 100.00
643.95, 2293.27, 1.573, 100.00, 100.00
643.95, 2294.27, 1.573, 100.00, 100.00
643.94, 2295.27, 1.573, 100.00, 100.00
643.94, 2296.27, 1.573, 100.00, 100.00
643.94, 2297.27, 1.573, 100.00, 100.00
643.94, 2298.27, 1.573, 100.00, 100.00
643.93, 2299.27, 1.573, 100.00, 100.00
643.93, 2300.27, 1.573, 100.00, 100.00
643.93, 2301.27, 1.573, 100.00, 100.00
643.93, 2302.27, 1.573, 100.00, 100.00
643.92, 2303.27, 1.573, 100.00, 100.00
643.92, 2304.27, 1.573, 100.00, 100.00
643.92, 2305.27, 1.573, 100.00, 100.00
643.92, 2306.27, 1.573, 100.00, 100.00
643.92, 2306.27, 1.603, -1.47, 1.47
643.92, 2306.27, 1.632, -1.47, 1.47
643.92, 2306.27, 1.661, -1.47, 1.47
643.92, 2306.27, 1.691, -1.47, 1.47
643.92, 2306.27, 1.720, -1.47, 1.47
643.92, 2306.27, 1.749, -1.47, 1.47
643.92, 2306.27, 1.779, -1.47, 1.47
643.92, 2306.27, 1.808, -1.47, 1.47
643.92, 2306.27, 1.837, -1.47, 1.47
643.92, 2306.27, 1.867, -1.47, 1.47
643.92, 2306.27, 1.896, -1.47, 1.47
643.92, 2306.27, 1.925, -1.47, 1.47
643.92, 2306.27, 1.955, -1.47, 1.47
643.92, 2306.27, 1.984, -1.47, 1.47
643.92, 2306.27, 2.013, -1.47, 1.47
643.92, 2306.27, 2.043, -1.47, 1.47
643.92, 2306.27, 2.072, -1.47, 1.47
643.92, 2306.27, 2.101, -1.47, 1.47
643.92, 2306.27, 2.131, -1.47, 1.47
643.92, 2306.27, 2.160, -1.47, 1.47
643.92, 2306.27, 2.189, -1.47, 1.47
643.92, 2306.27, 2.218, -1.47, 1.47
643.92, 2306.27, 2.248, -1.47, 1.47
643.92, 2306.27, 2.277, -1.47, 1.47
643.92, 2306.27, 2.306, -1.47, 1.47
643.92, 2306.27, 2.336, -1.47, 1.47
643.92, 2306.27, 2.365, -1.47, 1.47
643.92, 2306.27, 2.394, -1.47, 1.47
643.92, 2306.27, 2.424, -1.47, 1.47
643.92, 2306.27, 2.453, -1.47, 1.47
643.92, 2306.27, 2.482, -1.47, 1.47
643.92, 2306.27, 2.512, -1.47, 1.47
643.92, 2306.27, 2.541, -1.47, 1.47
643.92, 2306.27, 2.570, -1.47, 1.47
643.92, 2306.27, 2.600, -1.47, 1.47
643.92, 2306.27, 2.629, -1.47, 1.47
643.92, 2306.27, 2.658, -1.47, 1.47
643.92, 2306.27, 2.688, -1.47, 1.47
643.92, 2306.27, 2.717, -1.47, 1.47
643.92, 2306.27, 2.746, -1.47, 1.47
643.92, 2306.27, 2.776, -1.47, 1.47
643.92, 2306.27, 2.805, -1.47, 1.47
643.92, 2306.27, 2.834, -1.47, 1.47
643.92, 2306.27, 2.864, -1.47, 1.47
643.92, 2306.27, 2.893, -1.47, 1.47
643.92, 2306.27, 2.922, -1.47, 1.47
643.92, 2306.27, 2.952, -1.47, 1.47
643.92, 2306.27, 2.981, -1.47, 1.47
643.92, 2306.27, 3.010, -1.47, 1.47
643.92, 2306.27, 3.040, -1.47, 1.47
643.92, 2306.27, 3.069, -1.47, 1.47
643.92, 2306.27, 3.098, -1.47, 1.47
643.92, 2306.27, 3.128, -1.47, 1.47
642.92, 2306.29, 3.128, 100.00, 100.00
641.92, 2306.30, 3.128, 100.00, 100.00
640.92, 2306.32, 3.128, 100.00, 100.00
639.92, 2306.33, 3.128, 100.00, 100.00
638.92, 2306.34, 3.128, 100.00, 100.00
637.92, 2306.36, 3.128, 100.00, 100.00
636.92, 2306.37, 3.128, 100.00, 100.00
635.92, 2306.39, 3.128, 100.00, 100.00
634.92, 2306.40, 3.128, 100.00, 100.00
633.92, 2306.41, 3.128, 100.00, 100.00
632.92, 2306.43, 3.128, 100.00, 100.00
631.92, 2306.44, 3.128, 100.00, 100.00
630.92, 2306.46, 3.128, 100.00, 100.00
629.92, 2306.47, 3.128, 100.00, 100.00
628.92, 2306.48, 3.128, 100.00, 100.00
627.92, 2306.50, 3.128, 100.00, 100.00
626.92, 2306.51, 3.128, 100.00, 100.00
625.92, 2306.53, 3.128, 100.00, 100.00
624.92, 2306.54, 3.128, 100.00, 100.00
623.92, 2306.55, 3.128, 100.00, 100.00
622.92, 2306.57, 3.128, 100.00, 100.00
621.92, 2306.58, 3.128, 100.00, 100.00
620.92, 2306.60, 3.128, 100.00, 100.00
619.92, 2306.61, 3.128, 100.00, 100.00
618.92, 2306.62, 3.128, 100.00, 100.00
617.92, 2306.64, 3.128, 100.00, 100.00
616.92, 2306.65, 3.128, 100.00, 100.00
615.92, 2306.67, 3.128, 100.00, 100.00
614.92, 2306.68, 3.128, 100.00, 100.00
613.92, 2306.69, 3.128, 100.00, 100.00
612.92, 2306.71, 3.128, 100.00, 100.00
611.92, 2306.72, 3.128, 100.00, 100.00
610.92, 2306.74, 3.128, 100.00, 100.00
609.92, 2306.75, 3.128, 100.00, 100.00
608.92, 2306.76, 3.128, 100.00, 100.00
607.92, 2306.78, 3.128, 100.00, 100.00
606.92, 2306.79, 3.128, 100.00, 100.00
605.92, 2306.81, 3.128, 100.00, 100.00
604.92, 2306.82, 3.128, 100.00, 100.00
603.92, 2306.83, 3.128, 100.00, 100.00
602.92, 2306.85, 3.128, 100.00, 100.00
601.92, 2306.86, 3.128, 100.00, 100.00
600.92, 2306.88, 3.128, 100.00, 100.00
599.92, 2306.89, 3.128, 100.00, 100.00
598.92, 2306.90, 3.128, 100.00, 100.00
597.92, 2306.92, 3.128, 100.00, 100.00
596.92, 2306.93, 3.128, 100.00, 100.00
595.92, 2306.95, 3.128, 100.00, 100.00
594.92, 2306.96, 3.128, 100.00, 100.00
593.92, 2306.97, 3.128, 100.00, 100.00
592.92, 2306.99, 3.128, 100.00, 100.00
591.92, 2307.00, 3.128, 100.00, 100.00
590.92, 2307.02, 3.128, 100.00, 100.00
589.92, 2307.03, 3.128, 100.00, 100.00
588.92, 2307.04, 3.128, 100.00, 100.00
587.92, 2307.06, 3.128, 100.00, 100.00
586.92, 2307.07, 3.128, 100.00, 100.00
585.92, 2307.09, 3.128, 100.00, 100.00
584.92, 2307.10, 3.128, 100.00, 100.00
583.92, 2307.11, 3.128, 100.00, 100.00
582.92, 2307.13, 3.128, 100.00, 100.00
581.92, 2307.14, 3.128, 100.00, 100.00
580.92, 2307.16, 3.128, 100.00, 100.00
579.92, 2307.17, 3.128, 100.00, 100.00
578.92, 2307.18, 3.128, 100.00, 100.00
577.92, 2307.20, 3.128, 100.00, 100.00
576.92, 2307.21, 3.128, 100.00, 100.00
575.92, 2307.23, 3.128, 100.00, 100.00
574.92, 2307.24, 3.128, 100.00, 100.00
573.92, 2307.25, 3.128, 100.00, 100.00
572.92, 2307.27, 3.128, 100.00, 100.00
571.92, 2307.28, 3.128, 100.00, 100.00
570.92, 2307.30, 3.128, 100.00, 100.00
569.92, 2307.31, 3.128, 100.00, 100.00
568.92, 2307.32, 3.128, 100.00, 100.00
567.92, 2307.34, 3.128, 100.00, 100.00
566.92, 2307.35, 3.128, 100.00, 100.00
565.92, 2307.37, 3.128, 100.00, 100.00
564.92, 2307.38, 3.128, 100.00, 100.00
563.92, 2307.39, 3.128, 100.00, 100.00
562.92, 2307.41, 3.128, 100.00, 100.00
561.92, 2307.42, 3.128, 100.00, 100.00
560.92, 2307.44, 3.128, 100.00, 100.00
559.92, 2307.45, 3.128, 100.00, 100.00
558.92, 2307.46, 3.128, 100.00, 100.00
557.92, 2307.48, 3.128, 100.00, 100.00
556.92, 2307.49, 3.128, 100.00, 100.00
555.92, 2307.51, 3.128, 100.00, 100.00
554.92, 2307.52, 3.128, 100.00, 100.00
553.92, 2307.53, 3.128, 100.00, 100.00
552.92, 2307.55, 3.128, 100.00, 100.00
551.92, 2307.56, 3.128, 100.00, 100.00
550.92, 2307.58, 3.128, 100.00, 100.00
549.92, 2307.59, 3.128, 100.00, 100.00
548.92, 2307.60, 3.128, 100.00, 100.00
547.92, 2307.62, 3.128, 100.00, 100.00
546.92, 2307.63, 3.128, 100.00, 100.00
545.92, 2307.65, 3.128, 100.00, 100.00
544.92, 2307.66, 3.128, 100.00, 100.00
543.93, 2307.67, 3.128, 100.00, 100.00
542.93, 2307.69, 3.128, 100.00, 100.00
541.93, 2307.70, 3.128, 100.00, 100.00
540.93, 2307.72, 3.128, 100.00, 100.00
539.93, 2307.73, 3.128, 100.00, 100.00
538.93, 2307.74, 3.128, 100.00, 100.00
537.93, 2307.76, 3.128, 100.00, 100.00
536.93, 2307.77, 3.128, 100.00, 100.00
535.93, 2307.79, 3.128, 100.00, 100.00
534.93, 2307.80, 3.128, 100.00, 100.00
533.93, 2307.81, 3.128, 100.00, 100.00
532.93, 2307.83, 3.128, 100.00, 100.00
531.93, 2307.84, 3.128, 100.00, 100.00
530.93, 2307.86, 3.128, 100.00, 100.00
529.93, 2307.87, 3.128, 100.00, 100.00
528.93, 2307.88, 3.128, 100.00, 100.00
527.93, 2307.90, 3.128, 100.00, 100.00
526.93, 2307.91, 3.128, 100.00, 100.00
525.93, 2307.93, 3.128, 100.00, 100.00
524.93, 2307.94, 3.128, 100.00, 100.00
523.93, 2307.95, 3.128, 100.00, 100.00
522.93, 2307.97, 3.128, 100.00, 100.00
521.93, 2307.98, 3.128, 100.00, 100.00
520.93, 2308.00, 3.128, 100.00, 100.00
519.93, 2308.01, 3.128, 100.00, 100.00
518.93, 2308.03, 3.128, 100.00, 100.00
517.93, 2308.04, 3.128, 100.00, 100.00
516.93, 2308.05, 3.128, 100.00, 100.00
515.93, 2308.07, 3.128, 100.00, 100.00
514.93, 2308.08, 3.128, 100.00, 100.00
513.93, 2308.10, 3.128, 100.00, 100.00
512.93, 2308.11, 3.128, 100.00, 100.00
511.93, 2308.12, 3.128, 100.00, 100.00
510.93, 2308.14, 3.128, 100.00, 100.00
509.93, 2308.15, 3.128, 100.00, 100.00
508.93, 2308.17, 3.128, 100.00, 100.00
507.93, 2308.18, 3.128, 100.00, 100.00
506.93, 2308.19, 3.128, 100.00, 100.00
505.93, 2308.21, 3.128, 100.00, 100.00
504.93, 2308.22, 3.128, 100.00, 100.00
503.93, 2308.24, 3.128, 100.00, 100.00
502.93, 2308.25, 3.128, 100.00, 100.00
501.93, 2308.26, 3.128, 100.00, 100.00
500.93, 2308.28, 3.128, 100.00, 100.00
499.93, 2308.29, 3.128, 100.00, 100.00
498.93, 2308.31, 3.128, 100.00, 100.00
497.93, 2308.32, 3.128, 100.00, 100.00
496.93, 2308.33, 3.128, 100.00, 100.00
495.93, 2308.35, 3.128, 100.00, 100.00
494.93, 2308.36, 3.128, 100.00, 100.00
493.93, 2308.38, 3.128, 100.00, 100.00
492.93, 2308.39, 3.128, 100.00, 100.00
491.93, 2308.40, 3.128, 100.00, 100.00
490.93, 2308.42, 3.128, 100.00, 100.00
489.93, 2308.43, 3.128, 100.00, 100.00
488.93, 2308.45, 3.128, 100.00, 100.00
487.93, 2308.46, 3.128, 100.00, 100.00
486.93, 2308.47, 3.128, 100.00, 100.00
485.93, 2308.49, 3.128, 100.00, 100.00
484.93, 2308.50, 3.128, 100.00, 100.00
483.93, 2308.52, 3.128, 100.00, 100.00
482.93, 2308.53, 3.128, 100.00, 100.00
481.93, 2308.54, 3.128, 100.00, 100.00
480.93, 2308.56, 3.128, 100.00, 100.00
479.93, 2308.57, 3.128, 100.00, 100.00
478.93, 2308.59, 3.128, 100.00, 100.00
477.93, 2308.60, 3.128, 100.00, 100.00
476.93, 2308.61, 3.128, 100.00, 100.00
475.93, 2308.63, 3.128, 100.00, 100.00
474.93, 2308.64, 3.128, 100.00, 100.00
473.93, 2308.66, 3.128, 100.00, 100.00
472.93, 2308.67, 3.128, 100.00, 100.00
471.93, 2308.68, 3.128, 100.00, 100.00
470.93, 2308.70, 3.128, 100.00, 100.00
469.93, 2308.71, 3.128, 100.00, 100.00
468.93, 2308.73, 3.128, 100.00, 100.00
467.93, 2308.74, 3.128, 100.00, 100.00
466.93, 2308.75, 3.128, 100.00, 100.00
465.93, 2308.77, 3.128, 100.00, 100.00
464.93, 2308.78, 3.128, 100.00, 100.00
463.93, 2308.80, 3.128, 100.00, 100.00
462.93, 2308.81, 3.128, 100.00, 100.00
461.93, 2308.82, 3.128, 100.00, 100.00
460.93, 2308.84, 3.128, 100.00, 100.00
459.93, 2308.85, 3.128, 100.00, 100.00
458.93, 2308.87, 3.128, 100.00, 100.00
457.93, 2308.88, 3.128, 100.00, 100.00
456.93, 2308.89, 3.128, 100.00, 100.00
455.93, 2308.91, 3.128, 100.00, 100.00
454.93, 2308.92, 3.128, 100.00, 100.00
453.93, 2308.94, 3.128, 100.00, 100.00
452.93, 2308.95, 3.128, 100.00, 100.00
451.93, 2308.96, 3.128, 100.00, 100.00
450.93, 2308.98, 3.128, 100.00, 100.00
449.93, 2308.99, 3.128, 100.00, 100.00
448.93, 2309.01, 3.128, 100.00, 100.00
447.93, 2309.02, 3.128, 100.00, 100.00
446.93, 2309.03, 3.128, 100.00, 100.00
445.93, 2309.05, 3.128, 100.00, 100.00
444.93, 2309.06, 3.128, 100.00, 100.00
443.93, 2309.08, 3.128, 100.00, 100.00
442.93, 2309.09, 3.128, 100.00, 100.00
441.94, 2309.10, 3.128, 100.00, 100.00
440.94, 2309.12, 3.128, 100.00, 100.00
439.94, 2309.13, 3.128, 100.00, 100.00
438.94, 2309.15, 3.128, 100.00, 100.00
437.94, 2309.16, 3.128, 100.00, 100.00
436.94, 2309.17, 3.128, 100.00, 100.00
435.94, 2309.19, 3.128, 100.00, 100.00
434.94, 2309.20, 3.128, 100.00, 100.00
433.94, 2309.22, 3.128, 100.00, 100.00
432.94, 2309.23, 3.128, 100.00, 100.00
431.94, 2309.24, 3.128, 100.00, 100.00
430.94, 2309.26, 3.128, 100.00, 100.00
429.94, 2309.27, 3.128, 100.00, 100.00
428.94, 2309.29, 3.128, 100.00, 100.00
427.94, 2309.30, 3.128, 100.00, 100.00
426.94, 2309.31, 3.128, 100.00, 100.00
425.94, 2309.33, 3.128, 100.00, 100.00
424.94, 2309.34, 3.128, 100.00, 100.00
423.94, 2309.36, 3.128, 100.00, 100.00
422.94, 2309.37, 3.128, 100.00, 100.00
421.94, 2309.38, 3.128, 100.00, 100.00
420.94, 2309.40, 3.128, 100.00, 100.00
419.94, 2309.41, 3.128, 100.00, 100.00
418.94, 2309.43, 3.128, 100.00, 100.00
417.94, 2309.44, 3.128, 100.00, 100.00
416.94, 2309.45, 3.128, 100.00, 100.00
415.94, 2309.47, 3.128, 100.00, 100.00
414.94, 2309.48, 3.128, 100.00, 100.00
413.94, 2309.50, 3.128, 100.00, 100.00
412.94, 2309.51, 3.128, 100.00, 100.00
411.94, 2309.52, 3.128, 100.00, 100.00
410.94, 2309.54, 3.128, 100.00, 100.00
409.94, 2309.55, 3.128, 100.00, 100.00
408.94, 2309.57, 3.128, 100.00, 100.00
407.94, 2309.58, 3.128, 100.00, 100.00
406.94, 2309.59, 3.128, 100.00, 100.00
405.94, 2309.61, 3.128, 100.00, 100.00
404.94, 2309.62, 3.128, 100.00, 100.00
403.94, 2309.64, 3.128, 100.00, 100.00
402.94, 2309.65, 3.128, 100.00, 100.00
401.94, 2309.66, 3.128, 100.00, 100.00
400.94, 2309.68, 3.128, 100.00, 100.00
399.94, 2309.69, 3.128, 100.00, 100.00
398.94, 2309.71, 3.128, 100.00, 100.00
397.94, 2309.72, 3.128, 100.00, 100.00
396.94, 2309.73, 3.128, 100.00, 100.00
395.94, 2309.75, 3.128, 100.00, 100.00
394.94, 2309.76, 3.128, 100.00, 100.00
393.94, 2309.78, 3.128, 100.00, 100.00
392.94, 2309.79, 3.128, 100.00, 100.00
391.94, 2309.80, 3.128, 100.00, 100.00
390.94, 2309.82, 3.128, 100.00, 100.00
389.94, 2309.83, 3.128, 100.00, 100.00
388.94, 2309.85, 3.128, 100.00, 100.00
387.94, 2309.86, 3.128, 100.00, 100.00
386.94, 2309.87, 3.128, 100.00, 100.00
385.94, 2309.89, 3.128, 100.00, 100.00
384.94, 2309.90, 3.128, 100.00, 100.00
383.94, 2309.92, 3.128, 100.00, 100.00
382.94, 2309.93, 3.128, 100.00, 100.00
381.94, 2309.94, 3.128, 100.00, 100.00
380.94, 2309.96, 3.128, 100.00, 100.00
379.94, 2309.97, 3.128, 100.00, 100.00
378.94, 2309.99, 3.128, 100.00, 100.00
377.94, 2310.00, 3.128, 100.00, 100.00
376.94, 2310.01, 3.128, 100.00, 100.00
375.94, 2310.03, 3.128, 100.00, 100.00
374.94, 2310.04, 3.128, 100.00, 100.00
373.94, 2310.06, 3.128, 100.00, 100.00
372.94, 2310.07, 3.128, 100.00, 100.00
371.94, 2310.08, 3.128, 100.00, 100.00
370.94, 2310.10, 3.128, 100.00, 100.00
369.94, 2310.11, 3.128, 100.00, 100.00
368.94, 2310.13, 3.128, 100.00, 100.00
367.94, 2310.14, 3.128, 100.00, 100.00
366.94, 2310.16, 3.128, 100.00, 100.00
365.94, 2310.17, 3.128, 100.00, 100.00
364.94, 2310.18, 3.128, 100.00, 100.00
363.94, 2310.20, 3.128, 100.00, 100.00
362.94, 2310.21, 3.128, 100.00, 100.00
361.94, 2310.23, 3.128, 100.00, 100.00
360.94, 2310.24, 3.128, 100.00, 100.00
359.94, 2310.25, 3.128, 100.00, 100.00
358.94, 2310.27, 3.128, 100.00, 100.00
357.94, 2310.28, 3.128, 100.00, 100.00
356.94, 2310.30, 3.128, 100.00, 100.00
355.94, 2310.31, 3.128, 100.00, 100.00
354.94, 2310.32, 3.128, 100.00, 100.00
353.94, 2310.34, 3.128, 100.00, 100.00
352.94, 2310.35, 3.128, 100.00, 100.00
351.94, 2310.37, 3.128, 100.00, 100.00
350.94, 2310.38, 3.128, 100.00, 100.00
349.94, 2310.39, 3.128, 100.00, 100.00
348.94, 2310.41, 3.128, 100.00, 100.00
347.94, 2310.42, 3.128, 100.00, 100.00
346.94, 2310.44, 3.128, 100.00, 100.00
345.94, 2310.45, 3.128, 100.00, 100.00
344.94, 2310.46, 3.128, 100.00, 100.00
343.94, 2310.48, 3.128, 100.00, 100.00
342.94, 2310.49, 3.128, 100.00, 100.00
341.94, 2310.51, 3.128, 100.00, 100.00
340.94, 2310.52, 3.128, 100.00, 100.00
339.95, 2310.53, 3.128, 100.00, 100.00
338.95, 2310.55, 3.128, 100.00, 100.00
337.95, 2310.56, 3.128, 100.00, 100.00
336.95, 2310.58, 3.128, 100.00, 100.00
335.95, 2310.59, 3.128, 100.00, 100.00
334.95, 2310.60, 3.128, 100.00, 100.00
333.95, 2310.62, 3.128, 100.00, 100.00
332.95, 2310.63, 3.128, 100.00, 100.00
331.95, 2310.65, 3.128, 100.00, 100.00
330.95, 2310.66, 3.128, 100.00, 100.00
329.95, 2310.67, 3.128, 100.00, 100.00
328.95, 2310.69, 3.128, 100.00, 100.00
327.95, 2310.70, 3.128, 100.00, 100.00
326.95, 2310.72, 3.128, 100.00, 100.00
325.95, 2310.73, 3.128, 100.00, 100.00
324.95, 2310.74, 3.128, 100.00, 100.00
323.95, 2310.76, 3.128, 100.00, 100.00
322.95, 2310.77, 3.128, 100.00, 100.00
321.95, 2310.79, 3.128, 100.00, 100.00
320.95, 2310.80, 3.128, 100.00, 100.00
319.95, 2310.81, 3.128, 100.00, 100.00
318.95, 2310.83, 3.128, 100.00, 100.00
317.95, 2310.84, 3.128, 100.00, 100.00
316.95, 2310.86, 3.128, 100.00, 100.00
315.95, 2310.87, 3.128, 100.00, 100.00
314.95, 2310.88, 3.128, 100.00, 100.00
313.95, 2310.90, 3.128, 100.00, 100.00
312.95, 2310.91, 3.128, 100.00, 100.00
311.95, 2310.93, 3.128, 100.00, 100.00
310.95, 2310.94, 3.128, 100.00, 100.00
309.95, 2310.95, 3.128, 100.00, 100.00
308.95, 2310.97, 3.128, 100.00, 100.00
307.95, 2310.98, 3.128, 100.00, 100.00
306.95, 2311.00, 3.128, 100.00, 100.00
305.95, 2311.01, 3.128, 100.00, 100.00
304.95, 2311.02, 3.128, 100.00, 100.00
303.95, 2311.04, 3.128, 100.00, 100.00
302.95, 2311.05, 3.128, 100.00, 100.00
301.95, 2311.07, 3.128, 100.00, 100.00
